stock,trading_date,avg_sentiment,news_count
AMZN,2020-04-27,0.030181818181818185,22
AMZN,2020-04-28,0.11759333333333334,15
AMZN,2020-04-29,0.19513333333333335,27
AMZN,2020-04-30,0.09047560975609757,41
AMZN,2020-05-01,0.012399999999999994,2
AMZN,2020-05-04,0.04078000000000001,15
AMZN,2020-05-05,0.20104444444444444,9
AMZN,2020-05-06,0.212425,4
AMZN,2020-05-07,0.0,2
AMZN,2020-05-08,0.0,1
AMZN,2020-05-11,0.07442380952380952,21
AMZN,2020-05-12,0.13204444444444446,9
AMZN,2020-05-13,0.10715999999999999,5
AMZN,2020-05-14,0.15211666666666668,12
AMZN,2020-05-15,0.21075,2
AMZN,2020-05-18,0.12674615384615384,13
AMZN,2020-05-19,0.12344444444444444,9
AMZN,2020-05-20,0.09384444444444445,9
AMZN,2020-05-21,0.08808,5
AMZN,2020-05-22,0.0,1
AMZN,2020-05-26,0.2227529411764706,17
AMZN,2020-05-27,0.079625,4
AMZN,2020-05-28,0.400675,4
AMZN,2020-05-29,0.1779,1
AMZN,2020-06-01,-0.12870555555555555,18
AMZN,2020-06-09,0.07777500000000004,4
AMZN,2020-06-10,0.3912333333333333,6
GOOG,2018-11-12,0.0,2
GOOG,2018-11-13,0.4037,2
GOOG,2018-11-14,0.218,4
GOOG,2018-11-15,-0.10175000000000001,2
GOOG,2018-11-16,0.2023,1
GOOG,2018-11-19,0.2842,3
GOOG,2018-11-20,0.0,1
GOOG,2018-11-26,0.25015,8
GOOG,2018-11-27,0.0,1
GOOG,2018-11-28,0.0,1
GOOG,2018-11-29,0.3818,1
GOOG,2018-12-03,0.0,1
GOOG,2018-12-04,0.0,1
GOOG,2018-12-06,0.1806,2
GOOG,2018-12-10,0.29034,5
GOOG,2018-12-11,0.4404,1
GOOG,2018-12-12,0.4404,1
GOOG,2018-12-14,0.3818,1
GOOG,2018-12-17,0.07655,2
GOOG,2018-12-19,-0.128,1
GOOG,2018-12-24,0.128,1
GOOG,2018-12-26,0.11687499999999999,4
GOOG,2018-12-27,0.0,1
GOOG,2019-01-02,-0.18409999999999999,4
GOOG,2019-01-03,0.1774,4
GOOG,2019-01-07,0.28076666666666666,3
GOOG,2019-01-09,-0.055449999999999985,4
GOOG,2019-01-14,-0.055566666666666674,6
GOOG,2019-01-15,0.0516,1
GOOG,2019-01-16,0.3481,2
GOOG,2019-01-22,-0.06057142857142857,7
GOOG,2019-01-23,0.260925,4
GOOG,2019-01-24,0.4404,1
GOOG,2019-01-25,0.0,1
GOOG,2019-01-28,-0.10153333333333332,3
GOOG,2019-01-29,0.0,2
GOOG,2019-01-30,-0.07543333333333334,3
GOOG,2019-01-31,0.4537,2
GOOG,2019-02-04,0.17124166666666665,24
GOOG,2019-02-05,0.39185,2
GOOG,2019-02-06,-0.1796333333333333,3
GOOG,2019-02-11,-0.2934333333333333,3
GOOG,2019-02-12,0.3182,1
GOOG,2019-02-13,0.0381,3
GOOG,2019-02-14,0.3062,2
GOOG,2019-02-19,0.37497499999999995,4
GOOG,2019-02-20,-0.15674000000000002,5
GOOG,2019-02-21,0.4215,1
GOOG,2019-02-22,0.0,1
GOOG,2019-02-25,0.07623333333333332,3
GOOG,2019-02-26,0.0,1
GOOG,2019-02-27,0.0,1
GOOG,2019-02-28,0.35229999999999995,2
GOOG,2019-03-04,-0.08475,2
GOOG,2019-03-05,-0.296,1
GOOG,2019-03-06,0.7003,1
GOOG,2019-03-07,0.4939,1
GOOG,2019-03-11,-0.04829999999999999,3
GOOG,2019-03-14,0.0,3
GOOG,2019-03-18,0.0,4
GOOG,2019-03-19,0.13445000000000001,4
GOOG,2019-03-20,0.22666666666666668,3
GOOG,2019-03-25,-0.1097,3
GOOG,2019-03-26,0.253,2
GOOG,2019-03-27,0.0,2
GOOG,2019-03-28,0.0,1
GOOG,2019-04-01,0.15293333333333334,3
GOOG,2019-04-03,0.0,1
GOOG,2019-04-04,0.3182,1
GOOG,2019-04-08,0.3830777777777778,9
GOOG,2019-04-09,0.0,4
GOOG,2019-04-10,0.0,1
GOOG,2019-04-15,0.11333333333333334,3
GOOG,2019-04-16,0.0386,2
GOOG,2019-04-17,-0.1779,1
GOOG,2019-04-22,0.29683333333333334,6
GOOG,2019-04-23,0.0,2
GOOG,2019-04-25,0.0,1
GOOG,2019-04-29,0.029036363636363638,22
GOOG,2019-04-30,0.23693999999999998,5
GOOG,2019-05-01,-0.027300000000000012,5
GOOG,2019-05-02,0.0,1
GOOG,2019-05-06,-0.045533333333333335,6
GOOG,2019-05-07,-0.085,4
GOOG,2019-05-08,-0.3597,1
GOOG,2019-05-09,-0.6369,1
GOOG,2019-05-13,0.296,1
GOOG,2019-05-14,0.20258571428571429,7
GOOG,2019-05-15,0.2202,2
GOOG,2019-05-16,-0.13396666666666665,3
GOOG,2019-05-20,0.06626,5
GOOG,2019-05-21,0.08558,5
GOOG,2019-05-22,-0.149,3
GOOG,2019-05-23,-0.2732,1
GOOG,2019-05-28,-0.1661,4
GOOG,2019-05-29,-0.3818,1
GOOG,2019-05-30,-0.26335,2
GOOG,2019-06-03,0.2879142857142857,14
GOOG,2019-06-04,0.0,2
GOOG,2019-06-05,0.119175,4
GOOG,2019-06-06,0.08547999999999999,5
GOOG,2019-06-10,0.1017,12
GOOG,2019-06-11,0.0,1
GOOG,2019-06-12,-0.08637500000000002,4
GOOG,2019-06-13,0.0,1
GOOG,2019-06-17,0.08268888888888888,9
GOOG,2019-06-18,0.1591,2
GOOG,2019-06-19,0.31836666666666663,3
GOOG,2019-06-20,0.16696666666666662,3
GOOG,2019-06-24,-0.1342142857142857,7
GOOG,2019-06-25,0.07316666666666666,6
GOOG,2019-06-26,0.0,2
GOOG,2019-07-01,0.212,2
GOOG,2019-07-08,0.2703,4
GOOG,2019-07-10,0.2563,5
GOOG,2019-07-11,-0.008049999999999946,2
GOOG,2019-07-15,0.226175,4
GOOG,2019-07-16,0.18144,5
GOOG,2019-07-17,-0.20095,2
GOOG,2019-07-18,0.2860666666666667,3
GOOG,2019-07-22,0.12931428571428571,7
GOOG,2019-07-23,-0.2113,2
GOOG,2019-07-24,0.12589333333333333,15
GOOG,2019-07-25,0.08090666666666667,15
GOOG,2019-07-26,0.0593,3
GOOG,2019-07-29,0.1274833333333333,12
GOOG,2019-07-30,0.121275,4
GOOG,2019-07-31,-0.20095,2
GOOG,2019-08-01,0.296,2
GOOG,2019-08-05,-0.08317500000000001,4
GOOG,2019-08-06,-0.08333333333333333,3
GOOG,2019-08-07,0.19063333333333332,3
GOOG,2019-08-08,-0.0201,3
GOOG,2019-08-12,0.15136,5
GOOG,2019-08-13,0.0,1
GOOG,2019-08-14,0.3825,2
GOOG,2019-08-15,0.26335,2
GOOG,2019-08-19,0.017259999999999987,5
GOOG,2019-08-20,0.631,1
GOOG,2019-08-21,-0.07740000000000001,4
GOOG,2019-08-22,-0.064,2
GOOG,2019-08-26,0.31101666666666666,6
GOOG,2019-08-27,-0.372425,4
GOOG,2019-08-29,0.038950000000000005,4
GOOG,2019-09-03,-0.08635,8
GOOG,2019-09-04,0.0,4
GOOG,2019-09-05,-0.16893750000000002,8
GOOG,2019-09-09,0.042671428571428575,7
GOOG,2019-09-11,0.01773333333333334,6
GOOG,2019-09-12,0.0,1
GOOG,2019-09-16,0.0,2
GOOG,2019-09-18,-0.05135,2
GOOG,2019-09-19,0.3182,1
GOOG,2019-09-23,0.11907500000000001,8
GOOG,2019-09-24,0.064,2
GOOG,2019-09-25,0.1779,1
GOOG,2019-09-30,0.0,4
GOOG,2019-10-01,-0.14643333333333333,6
GOOG,2019-10-02,0.0,1
GOOG,2019-10-03,0.0,2
GOOG,2019-10-07,0.0903,4
GOOG,2019-10-08,0.0,2
GOOG,2019-10-09,-0.765,1
GOOG,2019-10-10,0.05135,2
GOOG,2019-10-14,0.1028,9
GOOG,2019-10-15,-0.22925,2
GOOG,2019-10-16,0.0,1
GOOG,2019-10-17,0.5267,1
GOOG,2019-10-21,0.014757142857142858,7
GOOG,2019-10-22,0.16945,4
GOOG,2019-10-23,0.0,1
GOOG,2019-10-24,0.0,3
GOOG,2019-10-28,0.06686363636363636,33
GOOG,2019-10-29,0.064,2
GOOG,2019-10-30,0.44620000000000004,2
GOOG,2019-10-31,0.0,4
GOOG,2019-11-04,0.0032500000000000306,4
GOOG,2019-11-05,0.03595000000000001,4
GOOG,2019-11-06,0.059199999999999996,5
GOOG,2019-11-07,0.0,1
GOOG,2019-11-11,0.006285714285714291,7
GOOG,2019-11-12,0.2479,6
GOOG,2019-11-13,0.142975,4
GOOG,2019-11-14,0.20682,5
GOOG,2019-11-18,-0.08721666666666666,6
GOOG,2019-11-19,0.4019,1
GOOG,2019-11-20,0.06949999999999999,3
GOOG,2019-11-25,0.058199999999999995,6
GOOG,2019-11-29,0.0,1
GOOG,2019-12-02,0.04736923076923077,13
GOOG,2019-12-03,0.27115,8
GOOG,2019-12-04,0.5267,1
GOOG,2019-12-05,0.0,2
